seq,mode,x,y,z,xo,yo,zo
3551,0,32768,0,48096,-21854,24416,98
3552,0,32768,0,48128,-21854,24416,130
3553,0,32768,0,48160,-21854,24416,162
3554,0,32768,0,48192,-22232,24072,-132
3555,0,32768,0,48224,-22232,24072,-100
3556,0,32768,0,48256,-22232,24072,-68
3557,0,32768,0,48288,-22232,24072,-36
3558,0,32768,0,48320,-22232,24072,-4
3559,0,32768,0,48352,-22232,24072,28
3560,0,32768,0,48384,-22232,24072,60
3561,0,32768,0,48416,-22232,24072,92
3562,0,32768,0,48448,-22232,24072,124
3563,0,32768,0,48480,-22232,24072,156
3564,0,32768,0,48512,-22606,23722,-137
3565,0,32768,0,48544,-22606,23722,-105
3566,0,32768,0,48576,-22606,23722,-73
3567,0,32768,0,48608,-22606,23722,-41
3568,0,32768,0,48640,-22606,23722,-9
3569,0,32768,0,48672,-22606,23722,23
3570,0,32768,0,48704,-22606,23722,55
3571,0,32768,0,48736,-22606,23722,87
3572,0,32768,0,48768,-22606,23722,119
3573,0,32768,0,48800,-22606,23722,151
3574,0,32768,0,48832,-22973,23366,-143
3575,0,32768,0,48864,-22973,23366,-111
3576,0,32768,0,48896,-22973,23366,-79
3577,0,32768,0,48928,-22973,23366,-47
3578,0,32768,0,48960,-22973,23366,-15
3579,0,32768,0,48992,-22973,23366,17
3580,0,32768,0,49024,-22973,23366,49
3581,0,32768,0,49056,-22973,23366,81
3582,0,32768,0,49088,-22973,23366,113
3583,0,32768,0,49120,-22973,23366,145
3584,0,32768,0,49152,-23004,23336,149
3585,0,32768,0,49184,-23366,22974,-144
3586,0,32768,0,49216,-23366,22974,-112
3587,0,32768,0,49248,-23366,22974,-80
3588,0,32768,0,49280,-23366,22974,-48
3589,0,32768,0,49312,-23366,22974,-16
3590,0,32768,0,49344,-23366,22974,16
3591,0,32768,0,49376,-23366,22974,48
3592,0,32768,0,49408,-23366,22974,80
3593,0,32768,0,49440,-23366,22974,112
3594,0,32768,0,49472,-23366,22974,144
3595,0,32768,0,49504,-23722,22606,-150
3596,0,32768,0,49536,-23722,22606,-118
3597,0,32768,0,49568,-23722,22606,-86
3598,0,32768,0,49600,-23722,22606,-54
3599,0,32768,0,49632,-23722,22606,-22
3600,0,32768,0,49664,-23722,22606,10
3601,0,32768,0,49696,-23722,22606,42
3602,0,32768,0,49728,-23722,22606,74
3603,0,32768,0,49760,-23722,22606,106
3604,0,32768,0,49792,-23722,22606,138
3605,0,32768,0,49824,-24072,22233,-156
3606,0,32768,0,49856,-24072,22233,-124
3607,0,32768,0,49888,-24072,22233,-92
3608,0,32768,0,49920,-24072,22233,-60
3609,0,32768,0,49952,-24072,22233,-28
3610,0,32768,0,49984,-24072,22233,4
3611,0,32768,0,50016,-24072,22233,36
3612,0,32768,0,50048,-24072,22233,68
3613,0,32768,0,50080,-24072,22233,100
3614,0,32768,0,50112,-24072,22233,132
3615,0,32768,0,50144,-24416,21854,-162
3616,0,32768,0,50176,-24416,21854,-130
3617,0,32768,0,50208,-24416,21854,-98
3618,0,32768,0,50240,-24416,21854,-66
3619,0,32768,0,50272,-24416,21854,-34
3620,0,32768,0,50304,-24416,21854,-2
3621,0,32768,0,50336,-24416,21854,30
3622,0,32768,0,50368,-24416,21854,62
3623,0,32768,0,50400,-24416,21854,94
3624,0,32768,0,50432,-24416,21854,126
3625,0,32768,0,50464,-24416,21854,158
3626,0,32768,0,50496,-24755,21470,-136
3627,0,32768,0,50528,-24755,21470,-104
3628,0,32768,0,50560,-24755,21470,-72
3629,0,32768,0,50592,-24755,21470,-40
3630,0,32768,0,50624,-24755,21470,-8
3631,0,32768,0,50656,-24755,21470,24
3632,0,32768,0,50688,-24755,21470,56
3633,0,32768,0,50720,-24755,21470,88
3634,0,32768,0,50752,-24755,21470,120
3635,0,32768,0,50784,-24755,21470,152
3636,0,32768,0,50816,-25087,21081,-142
3637,0,32768,0,50848,-25087,21081,-110
3638,0,32768,0,50880,-25087,21081,-78
3639,0,32768,0,50912,-25087,21081,-46
3640,0,32768,0,50944,-25087,21081,-14
3641,0,32768,0,50976,-25087,21081,18
3642,0,32768,0,51008,-25087,21081,50
3643,0,32768,0,51040,-25087,21081,82
3644,0,32768,0,51072,-25087,21081,114
3645,0,32768,0,51104,-25087,21081,146
3646,0,32768,0,51136,-25411,20690,-145
3647,0,32768,0,51168,-25411,20690,-113
3648,0,32768,0,51200,-25411,20690,-81
3649,0,32768,0,51232,-25411,20690,-49
3650,0,32768,0,51264,-25411,20690,-17
3651,0,32768,0,51296,-25411,20690,15
3652,0,32768,0,51328,-25411,20690,47
3653,0,32768,0,51360,-25411,20690,79
3654,0,32768,0,51392,-25411,20690,111
3655,0,32768,0,51424,-25411,20690,143
3656,0,32768,0,51456,-25731,20290,-151
3657,0,32768,0,51488,-25731,20290,-119
3658,0,32768,0,51520,-25731,20290,-87
3659,0,32768,0,51552,-25731,20290,-55
3660,0,32768,0,51584,-25731,20290,-23
3661,0,32768,0,51616,-25731,20290,9
3662,0,32768,0,51648,-25731,20290,41
3663,0,32768,0,51680,-25731,20290,73
3664,0,32768,0,51712,-25731,20290,105
3665,0,32768,0,51744,-25731,20290,137
3666,0,32768,0,51776,-26045,19886,-157
3667,0,32768,0,51808,-26045,19886,-125
3668,0,32768,0,51840,-26045,19886,-93
3669,0,32768,0,51872,-26045,19886,-61
3670,0,32768,0,51904,-26045,19886,-29
3671,0,32768,0,51936,-26045,19886,3
3672,0,32768,0,51968,-26045,19886,35
3673,0,32768,0,52000,-26045,19886,67
3674,0,32768,0,52032,-26045,19886,99
3675,0,32768,0,52064,-26045,19886,131
3676,0,32768,0,52096,-26352,19476,-163
3677,0,32768,0,52128,-26352,19476,-131
3678,0,32768,0,52160,-26352,19476,-99
3679,0,32768,0,52192,-26352,19476,-67
3680,0,32768,0,52224,-26352,19476,-35
3681,0,32768,0,52256,-26352,19476,-3
3682,0,32768,0,52288,-26352,19476,29
3683,0,32768,0,52320,-26352,19476,61
3684,0,32768,0,52352,-26352,19476,93
3685,0,32768,0,52384,-26352,19476,125
3686,0,32768,0,52416,-26352,19476,157
3687,0,32768,0,52448,-26653,19063,-136
3688,0,32768,0,52480,-26653,19063,-104
3689,0,32768,0,52512,-26653,19063,-72
3690,0,32768,0,52544,-26653,19063,-40
3691,0,32768,0,52576,-26653,19063,-8
3692,0,32768,0,52608,-26653,19063,24
3693,0,32768,0,52640,-26653,19063,56
3694,0,32768,0,52672,-26653,19063,88
3695,0,32768,0,52704,-26653,19063,120
3696,0,32768,0,52736,-26653,19063,152
3697,0,32768,0,52768,-26947,18644,-142
3698,0,32768,0,52800,-26947,18644,-110
3699,0,32768,0,52832,-26947,18644,-78
3700,0,32768,0,52864,-26947,18644,-46
3701,0,32768,0,52896,-26947,18644,-14
3702,0,32768,0,52928,-26947,18644,18
3703,0,32768,0,52960,-26947,18644,50
3704,0,32768,0,52992,-26947,18644,82
3705,0,32768,0,53024,-26947,18644,114
3706,0,32768,0,53056,-26947,18644,146
3707,0,32768,0,53088,-27235,18220,-148
3708,0,32768,0,53120,-27235,18220,-116
3709,0,32768,0,53152,-27235,18220,-84
3710,0,32768,0,53184,-27235,18220,-52
3711,0,32768,0,53216,-27235,18220,-20
3712,0,32768,0,53248,-27235,18220,12
3713,0,32768,0,53280,-27235,18220,44
3714,0,32768,0,53312,-27235,18220,76
3715,0,32768,0,53344,-27235,18220,108
3716,0,32768,0,53376,-27235,18220,140
3717,0,32768,0,53408,-27517,17793,-154
3718,0,32768,0,53440,-27517,17793,-122
3719,0,32768,0,53472,-27517,17793,-90
3720,0,32768,0,53504,-27517,17793,-58
3721,0,32768,0,53536,-27517,17793,-26
3722,0,32768,0,53568,-27517,17793,6
3723,0,32768,0,53600,-27517,17793,38
3724,0,32768,0,53632,-27517,17793,70
3725,0,32768,0,53664,-27517,17793,102
3726,0,32768,0,53696,-27517,17793,134
3727,0,32768,0,53728,-27772,17392,-137
3728,0,32768,0,53760,-27772,17392,-105
3729,0,32768,0,53792,-27772,17392,-73
3730,0,32768,0,53824,-27772,17392,-41
3731,0,32768,0,53856,-27772,17392,-9
3732,0,32768,0,53888,-27772,17392,23
3733,0,32768,0,53920,-27772,17392,55
3734,0,32768,0,53952,-27772,17392,87
3735,0,32768,0,53984,-27772,17392,119
3736,0,32768,0,54016,-27772,17392,151
3737,0,32768,0,54048,-28041,16955,-143
3738,0,32768,0,54080,-28041,16955,-111
3739,0,32768,0,54112,-28041,16955,-79
3740,0,32768,0,54144,-28041,16955,-47
3741,0,32768,0,54176,-28041,16955,-15
3742,0,32768,0,54208,-28041,16955,17
3743,0,32768,0,54240,-28041,16955,49
3744,0,32768,0,54272,-28041,16955,81
3745,0,32768,0,54304,-28041,16955,113
3746,0,32768,0,54336,-28041,16955,145
3747,0,32768,0,54368,-28302,16515,-149
3748,0,32768,0,54400,-28302,16515,-117
3749,0,32768,0,54432,-28302,16515,-85
3750,0,32768,0,54464,-28302,16515,-53
3751,0,32768,0,54496,-28302,16515,-21
3752,0,32768,0,54528,-28302,16515,11
3753,0,32768,0,54560,-28302,16515,43
3754,0,32768,0,54592,-28302,16515,75
3755,0,32768,0,54624,-28302,16515,107
3756,0,32768,0,54656,-28302,16515,139
3757,0,32768,0,54688,-28557,16071,-155
3758,0,32768,0,54720,-28557,16071,-123
3759,0,32768,0,54752,-28557,16071,-91
3760,0,32768,0,54784,-28557,16071,-59
3761,0,32768,0,54816,-28557,16071,-27
3762,0,32768,0,54848,-28557,16071,5
3763,0,32768,0,54880,-28557,16071,37
3764,0,32768,0,54912,-28557,16071,69
3765,0,32768,0,54944,-28557,16071,101
3766,0,32768,0,54976,-28557,16071,133
3767,0,32768,0,55008,-28804,15623,-160
3768,0,32768,0,55040,-28804,15623,-128
3769,0,32768,0,55072,-28804,15623,-96
3770,0,32768,0,55104,-28804,15623,-64
3771,0,32768,0,55136,-28804,15623,-32
3772,0,32768,0,55168,-28804,15623,0
3773,0,32768,0,55200,-28804,15623,32
3774,0,32768,0,55232,-28804,15623,64
3775,0,32768,0,55264,-28804,15623,96
3776,0,32768,0,55296,-28804,15623,128
3777,0,32768,0,55328,-28804,15623,160
3778,0,32768,0,55360,-29045,15171,-134
3779,0,32768,0,55392,-29045,15171,-102
3780,0,32768,0,55424,-29045,15171,-70
3781,0,32768,0,55456,-29045,15171,-38
3782,0,32768,0,55488,-29045,15171,-6
3783,0,32768,0,55520,-29045,15171,26
3784,0,32768,0,55552,-29045,15171,58
3785,0,32768,0,55584,-29045,15171,90
3786,0,32768,0,55616,-29045,15171,122
3787,0,32768,0,55648,-29045,15171,154
3788,0,32768,0,55680,-29278,14716,-140
3789,0,32768,0,55712,-29278,14716,-108
3790,0,32768,0,55744,-29278,14716,-76
3791,0,32768,0,55776,-29278,14716,-44
3792,0,32768,0,55808,-29278,14716,-12
3793,0,32768,0,55840,-29278,14716,20
3794,0,32768,0,55872,-29278,14716,52
3795,0,32768,0,55904,-29278,14716,84
3796,0,32768,0,55936,-29278,14716,116
3797,0,32768,0,55968,-29278,14716,148
3798,0,32768,0,56000,-29504,14257,-146
3799,0,32768,0,56032,-29504,14257,-114
3800,0,32768,0,56064,-29504,14257,-82
3801,0,32768,0,56096,-29504,14257,-50
3802,0,32768,0,56128,-29504,14257,-18
3803,0,32768,0,56160,-29504,14257,14
3804,0,32768,0,56192,-29504,14257,46
3805,0,32768,0,56224,-29504,14257,78
3806,0,32768,0,56256,-29504,14257,110
3807,0,32768,0,56288,-29504,14257,142
3808,0,32768,0,56320,-29722,13798,-149
3809,0,32768,0,56352,-29722,13798,-117
3810,0,32768,0,56384,-29722,13798,-85
3811,0,32768,0,56416,-29722,13798,-53
3812,0,32768,0,56448,-29722,13798,-21
3813,0,32768,0,56480,-29722,13798,11
3814,0,32768,0,56512,-29722,13798,43
3815,0,32768,0,56544,-29722,13798,75
3816,0,32768,0,56576,-29722,13798,107
3817,0,32768,0,56608,-29722,13798,139
3818,0,32768,0,56640,-29933,13332,-155
3819,0,32768,0,56672,-29933,13332,-123
3820,0,32768,0,56704,-29933,13332,-91
3821,0,32768,0,56736,-29933,13332,-59
3822,0,32768,0,56768,-29933,13332,-27
3823,0,32768,0,56800,-29933,13332,5
3824,0,32768,0,56832,-29933,13332,37
3825,0,32768,0,56864,-29933,13332,69
3826,0,32768,0,56896,-29933,13332,101
3827,0,32768,0,56928,-29933,13332,133
3828,0,32768,0,56960,-30138,12863,-161
3829,0,32768,0,56992,-30138,12863,-129
3830,0,32768,0,57024,-30138,12863,-97
3831,0,32768,0,57056,-30138,12863,-65
3832,0,32768,0,57088,-30138,12863,-33
3833,0,32768,0,57120,-30138,12863,-1
3834,0,32768,0,57152,-30138,12863,31
3835,0,32768,0,57184,-30138,12863,63
3836,0,32768,0,57216,-30138,12863,95
3837,0,32768,0,57248,-30138,12863,127
3838,0,32768,0,57280,-30138,12863,159
3839,0,32768,0,57312,-30335,12390,-135
3840,0,32768,0,57344,-30335,12390,-103
3841,0,32768,0,57376,-30335,12390,-71
3842,0,32768,0,57408,-30335,12390,-39
3843,0,32768,0,57440,-30335,12390,-7
3844,0,32768,0,57472,-30335,12390,25
3845,0,32768,0,57504,-30335,12390,57
3846,0,32768,0,57536,-30335,12390,89
3847,0,32768,0,57568,-30335,12390,121
3848,0,32768,0,57600,-30335,12390,153
3849,0,32768,0,57632,-30525,11915,-140
3850,0,32768,0,57664,-30525,11915,-108
3851,0,32768,0,57696,-30525,11915,-76
3852,0,32768,0,57728,-30525,11915,-44
3853,0,32768,0,57760,-30525,11915,-12
3854,0,32768,0,57792,-30525,11915,20
3855,0,32768,0,57824,-30525,11915,52
3856,0,32768,0,57856,-30525,11915,84
3857,0,32768,0,57888,-30525,11915,116
3858,0,32768,0,57920,-30525,11915,148
3859,0,32768,0,57952,-30707,11437,-146
3860,0,32768,0,57984,-30707,11437,-114
3861,0,32768,0,58016,-30707,11437,-82
3862,0,32768,0,58048,-30707,11437,-50
3863,0,32768,0,58080,-30707,11437,-18
3864,0,32768,0,58112,-30707,11437,14
3865,0,32768,0,58144,-30707,11437,46
3866,0,32768,0,58176,-30707,11437,78
3867,0,32768,0,58208,-30707,11437,110
3868,0,32768,0,58240,-30707,11437,142
3869,0,32768,0,58272,-30882,10956,-152
3870,0,32768,0,58304,-30882,10956,-120
3871,0,32768,0,58336,-30882,10956,-88
3872,0,32768,0,58368,-30882,10956,-56
3873,0,32768,0,58400,-30882,10956,-24
3874,0,32768,0,58432,-30882,10956,8
3875,0,32768,0,58464,-30882,10956,40
3876,0,32768,0,58496,-30882,10956,72
3877,0,32768,0,58528,-30882,10956,104
3878,0,32768,0,58560,-30882,10956,136
3879,0,32768,0,58592,-31050,10472,-158
3880,0,32768,0,58624,-31050,10472,-126
3881,0,32768,0,58656,-31050,10472,-94
3882,0,32768,0,58688,-31050,10472,-62
3883,0,32768,0,58720,-31050,10472,-30
3884,0,32768,0,58752,-31050,10472,2
3885,0,32768,0,58784,-31050,10472,34
3886,0,32768,0,58816,-31050,10472,66
3887,0,32768,0,58848,-31123,10253,-50
3888,0,32768,0,58880,-31123,10253,-18
3889,0,32768,0,58912,-31123,10253,14
3890,0,32768,0,58944,-31123,10253,46
3891,0,32768,0,58976,-31123,10253,78
3892,0,32768,0,59008,-31123,10253,110
3893,0,32768,0,59040,-31123,10253,142
3894,0,32768,0,59072,-31279,9765,-152
3895,0,32768,0,59104,-31279,9765,-120
3896,0,32768,0,59136,-31279,9765,-88
3897,0,32768,0,59168,-31279,9765,-56
3898,0,32768,0,59200,-31279,9765,-24
3899,0,32768,0,59232,-31279,9765,8
3900,0,32768,0,59264,-31279,9765,40
3901,0,32768,0,59296,-31279,9765,72
3902,0,32768,0,59328,-31279,9765,104
3903,0,32768,0,59360,-31279,9765,136
3904,0,32768,0,59392,-31428,9275,-157
3905,0,32768,0,59424,-31428,9275,-125
3906,0,32768,0,59456,-31428,9275,-93
3907,0,32768,0,59488,-31428,9275,-61
3908,0,32768,0,59520,-31428,9275,-29
3909,0,32768,0,59552,-31428,9275,3
3910,0,32768,0,59584,-31428,9275,35
3911,0,32768,0,59616,-31428,9275,67
3912,0,32768,0,59648,-31428,9275,99
3913,0,32768,0,59680,-31428,9275,131
3914,0,32768,0,59712,-31428,9275,163
3915,0,32768,0,59744,-31569,8783,-131
3916,0,32768,0,59776,-31569,8783,-99
3917,0,32768,0,59808,-31569,8783,-67
3918,0,32768,0,59840,-31569,8783,-35
3919,0,32768,0,59872,-31569,8783,-3
3920,0,32768,0,59904,-31569,8783,29
3921,0,32768,0,59936,-31569,8783,61
3922,0,32768,0,59968,-31569,8783,93
3923,0,32768,0,60000,-31569,8783,125
3924,0,32768,0,60032,-31569,8783,157
3925,0,32768,0,60064,-31702,8289,-137
3926,0,32768,0,60096,-31702,8289,-105
3927,0,32768,0,60128,-31702,8289,-73
3928,0,32768,0,60160,-31702,8289,-41
3929,0,32768,0,60192,-31702,8289,-9
3930,0,32768,0,60224,-31702,8289,23
3931,0,32768,0,60256,-31702,8289,55
3932,0,32768,0,60288,-31702,8289,87
3933,0,32768,0,60320,-31702,8289,119
3934,0,32768,0,60352,-31702,8289,151
3935,0,32768,0,60384,-31828,7793,-143
3936,0,32768,0,60416,-31828,7793,-111
3937,0,32768,0,60448,-31828,7793,-79
3938,0,32768,0,60480,-31828,7793,-47
3939,0,32768,0,60512,-31828,7793,-15
3940,0,32768,0,60544,-31828,7793,17
3941,0,32768,0,60576,-31828,7793,49
3942,0,32768,0,60608,-31828,7793,81
3943,0,32768,0,60640,-31828,7793,113
3944,0,32768,0,60672,-31828,7793,145
3945,0,32768,0,60704,-31946,7295,-149
3946,0,32768,0,60736,-31946,7295,-117
3947,0,32768,0,60768,-31946,7295,-85
3948,0,32768,0,60800,-31946,7295,-53
3949,0,32768,0,60832,-31946,7295,-21
3950,0,32768,0,60864,-31946,7295,11
3951,0,32768,0,60896,-31946,7295,43
3952,0,32768,0,60928,-31946,7295,75
3953,0,32768,0,60960,-31946,7295,107
3954,0,32768,0,60992,-31946,7295,139
3955,0,32768,0,61024,-32056,6794,-155
3956,0,32768,0,61056,-32056,6794,-123
3957,0,32768,0,61088,-32056,6794,-91
3958,0,32768,0,61120,-32056,6794,-59
3959,0,32768,0,61152,-32056,6794,-27
3960,0,32768,0,61184,-32056,6794,5
3961,0,32768,0,61216,-32056,6794,37
3962,0,32768,0,61248,-32056,6794,69
3963,0,32768,0,61280,-32056,6794,101
3964,0,32768,0,61312,-32056,6794,133
3965,0,32768,0,61344,-32157,6298,-158
3966,0,32768,0,61376,-32157,6298,-126
3967,0,32768,0,61408,-32157,6298,-94
3968,0,32768,0,61440,-32157,6298,-62
3969,0,32768,0,61472,-32157,6298,-30
3970,0,32768,0,61504,-32157,6298,2
3971,0,32768,0,61536,-32157,6298,34
3972,0,32768,0,61568,-32157,6298,66
3973,0,32768,0,61600,-32157,6298,98
3974,0,32768,0,61632,-32157,6298,130
3975,0,32768,0,61664,-32157,6298,162
3976,0,32768,0,61696,-32252,5794,-132
3977,0,32768,0,61728,-32252,5794,-100
3978,0,32768,0,61760,-32252,5794,-68
3979,0,32768,0,61792,-32252,5794,-36
3980,0,32768,0,61824,-32252,5794,-4
3981,0,32768,0,61856,-32252,5794,28
3982,0,32768,0,61888,-32252,5794,60
3983,0,32768,0,61920,-32252,5794,92
3984,0,32768,0,61952,-32252,5794,124
3985,0,32768,0,61984,-32252,5794,156
3986,0,32768,0,62016,-32338,5290,-138
3987,0,32768,0,62048,-32338,5290,-106
3988,0,32768,0,62080,-32338,5290,-74
3989,0,32768,0,62112,-32338,5290,-42
3990,0,32768,0,62144,-32338,5290,-10
3991,0,32768,0,62176,-32338,5290,22
3992,0,32768,0,62208,-32338,5290,54
3993,0,32768,0,62240,-32338,5290,86
3994,0,32768,0,62272,-32338,5290,118
3995,0,32768,0,62304,-32338,5290,150
3996,0,32768,0,62336,-32417,4784,-144
3997,0,32768,0,62368,-32417,4784,-112
3998,0,32768,0,62400,-32417,4784,-80
3999,0,32768,0,62432,-32417,4784,-48
4000,0,32768,0,62464,-32417,4784,-16
4001,0,32768,0,62496,-32417,4784,16
4002,0,32768,0,62528,-32417,4784,48
4003,0,32768,0,62560,-32417,4784,80
4004,0,32768,0,62592,-32417,4784,112
4005,0,32768,0,62624,-32417,4784,144
4006,0,32768,0,62656,-32488,4277,-149
4007,0,32768,0,62688,-32488,4277,-117
4008,0,32768,0,62720,-32488,4277,-85
4009,0,32768,0,62752,-32488,4277,-53
4010,0,32768,0,62784,-32488,4277,-21
4011,0,32768,0,62816,-32488,4277,11
4012,0,32768,0,62848,-32488,4277,43
4013,0,32768,0,62880,-32488,4277,75
4014,0,32768,0,62912,-32488,4277,107
4015,0,32768,0,62944,-32488,4277,139
4016,0,32768,0,62976,-32550,3769,-155
4017,0,32768,0,63008,-32550,3769,-123
4018,0,32768,0,63040,-32550,3769,-91
4019,0,32768,0,63072,-32550,3769,-59
4020,0,32768,0,63104,-32550,3769,-27
4021,0,32768,0,63136,-32550,3769,5
4022,0,32768,0,63168,-32550,3769,37
4023,0,32768,0,63200,-32550,3769,69
4024,0,32768,0,63232,-32550,3769,101
4025,0,32768,0,63264,-32550,3769,133
4026,0,32768,0,63296,-32605,3260,-161
4027,0,32768,0,63328,-32605,3260,-129
4028,0,32768,0,63360,-32605,3260,-97
4029,0,32768,0,63392,-32605,3260,-65
4030,0,32768,0,63424,-32605,3260,-33
4031,0,32768,0,63456,-32605,3260,-1
4032,0,32768,0,63488,-32605,3260,31
4033,0,32768,0,63520,-32605,3260,63
4034,0,32768,0,63552,-32605,3260,95
4035,0,32768,0,63584,-32605,3260,127
4036,0,32768,0,63616,-32605,3260,159
4037,0,32768,0,63648,-32652,2750,-135
4038,0,32768,0,63680,-32652,2750,-103
4039,0,32768,0,63712,-32652,2750,-71
4040,0,32768,0,63744,-32652,2750,-39
4041,0,32768,0,63776,-32652,2750,-7
4042,0,32768,0,63808,-32652,2750,25
4043,0,32768,0,63840,-32652,2750,57
4044,0,32768,0,63872,-32652,2750,89
4045,0,32768,0,63904,-32652,2750,121
4046,0,32768,0,63936,-32689,2276,-150
4047,0,32768,0,63968,-32689,2276,-118
4048,0,32768,0,64000,-32689,2276,-86
4049,0,32768,0,64032,-32689,2276,-54
4050,0,32768,0,64064,-32689,2276,-22
4051,0,32768,0,64096,-32689,2276,10
4052,0,32768,0,64128,-32689,2276,42
4053,0,32768,0,64160,-32689,2276,74
4054,0,32768,0,64192,-32689,2276,106
4055,0,32768,0,64224,-32689,2276,138
4056,0,32768,0,64256,-32721,1765,-156
4057,0,32768,0,64288,-32721,1765,-124
4058,0,32768,0,64320,-32721,1765,-92
4059,0,32768,0,64352,-32721,1765,-60
4060,0,32768,0,64384,-32721,1765,-28
4061,0,32768,0,64416,-32721,1765,4
4062,0,32768,0,64448,-32721,1765,36
4063,0,32768,0,64480,-32721,1765,68
4064,0,32768,0,64512,-32721,1765,100
4065,0,32768,0,64544,-32721,1765,132
4066,0,32768,0,64576,-32744,1253,-162
4067,0,32768,0,64608,-32744,1253,-130
4068,0,32768,0,64640,-32744,1253,-98
4069,0,32768,0,64672,-32744,1253,-66
4070,0,32768,0,64704,-32744,1253,-34
4071,0,32768,0,64736,-32744,1253,-2
4072,0,32768,0,64768,-32744,1253,30
4073,0,32768,0,64800,-32744,1253,62
4074,0,32768,0,64832,-32744,1253,94
4075,0,32768,0,64864,-32744,1253,126
4076,0,32768,0,64896,-32744,1253,158
4077,0,32768,0,64928,-32760,742,-136
4078,0,32768,0,64960,-32760,742,-104
4079,0,32768,0,64992,-32760,742,-72
4080,0,32768,0,65024,-32760,742,-40
4081,0,32768,0,65056,-32760,742,-8
4082,0,32768,0,65088,-32760,742,24
4083,0,32768,0,65120,-32760,742,56
4084,0,32768,0,65152,-32760,742,88
4085,0,32768,0,65184,-32760,742,120
4086,0,32768,0,65216,-32760,742,152
4087,0,32768,0,65248,-32767,230,-141
4088,0,32768,0,65280,-32767,230,-109
4089,0,32768,0,65312,-32767,230,-77
4090,0,32768,0,65344,-32767,230,-45
4091,0,32768,0,65376,-32767,230,-13
4092,0,32768,0,65408,-32767,230,19
4093,0,32768,0,65440,-32767,230,51
4094,0,32768,0,65472,-32767,230,83
4095,0,32768,0,65504,-32767,230,115
4096,0,-3695,15899,24544,-16116,2591,-135
4097,0,-8142,-2327,-30348,-3248,7821,15
4098,0,-2073,3678,-26694,2941,3029,88
4099,0,7829,1663,-60685,-7209,-3477,-158
4100,0,-23613,-3017,5482,-22082,-8892,147
4101,0,-15826,13580,-41616,18844,8932,-107
4102,0,19107,-1459,-24046,6441,-18048,-19
4103,0,-10351,-8314,11431,-4556,-12470,86
4104,0,-14857,6001,33130,-5663,-14989,-110
4105,0,56,260,29193,-246,101,133
4106,0,4726,-11959,24083,12847,-549,56
4107,0,28820,25,45444,-16418,23687,50
4108,0,21684,3919,-4807,22012,-1006,-124
4109,0,28196,-1727,-10807,23725,-15334,-114
4110,0,13515,17172,-32242,17474,-13123,54
4111,0,-22595,1207,60826,21760,-6207,-27
4112,0,-875,-15351,51925,10011,11670,-8
4113,0,1609,19394,-63074,632,-19450,57
4114,0,-9007,22397,-11544,4253,23763,127
4115,0,-9661,-18721,-18588,-20617,-4329,-75
4116,0,7453,9550,-1862,8229,8891,-109
4117,0,-13964,-701,-17415,-9835,9937,123
4118,0,-15521,23098,56034,3926,-27550,-112
4119,0,-13953,2272,44882,5668,-12951,140
4120,0,-4173,-2634,19046,-439,-4915,-119
4121,0,-2783,-4042,36630,4470,-2024,154
4122,0,-9979,14895,-8603,-3056,17667,138
4123,0,16646,7189,-47183,-4935,-17447,-160
4124,0,15301,14648,-49170,-641,-21173,159
4125,0,-6290,10807,57201,1543,-12409,80
4126,0,1959,-1976,1260,2063,-1868,136
4127,0,-1351,16153,27707,-16011,2529,-52
4128,0,-13196,-23337,-11737,-23570,-12775,-66
4129,0,3372,3731,23256,-1892,4659,-122
4130,0,-10906,-13935,-25480,-16865,5357,-149
4131,0,7105,2597,57392,-7559,282,-55
4132,0,-42,1770,61883,-271,-1750,55
4133,0,-13122,23317,9946,-22427,14592,-96
4134,0,3739,-11310,58195,444,11904,97
4135,0,-5696,-2406,18822,-1638,-5963,-17
4136,0,26184,15811,57584,-30218,-4737,137
4137,0,-4770,13005,-44862,13511,-3056,-120
4138,0,-14625,-7241,33805,8018,-14214,-87
4139,0,13835,-19093,-9041,4509,-23144,26
4140,0,-666,32544,-34032,32533,-1088,-140
4141,0,8540,-24022,-1817,6494,-24654,-64
4142,0,-2010,-2553,-16450,-3229,-357,111
4143,0,-16302,-23224,-6613,-22750,-16957,25
4144,0,18793,-25074,-26288,-17935,-25695,-158
4145,0,14715,3684,44606,-11084,10357,-136
4146,0,-13569,13234,-62729,15180,-11350,76
4147,0,-9647,-21437,-56626,-276,23506,-157
4148,0,-1484,-6971,43284,6835,2019,148
4149,0,4373,-5124,-17494,-902,-6676,44
4150,0,129,117,3206,111,135,150
4151,0,-24395,-15147,-4059,-26851,-10176,-25
4152,0,2077,-707,1252,2112,-594,128
4153,0,-19404,-595,58696,18577,-5637,-54
4154,0,-27041,17879,-38416,24473,21260,13
4155,0,-6050,19423,-49088,18092,-9303,-112
4156,0,19579,-12029,54568,-10848,20258,51
4157,0,16377,-14979,-22509,-5358,-21538,-109
4158,0,-6370,8777,42321,-4981,-9633,-163
4159,0,-4410,20085,33171,-19980,-4863,-69
4160,0,821,2519,13149,-837,2514,-128
4161,0,-13115,15753,14643,-20175,3623,65
4162,0,23351,2834,-45795,-11279,-20642,-75
4163,0,88,7682,37701,-7482,-1741,-76
4164,0,5344,5340,-49862,-302,-7549,118
4165,0,699,364,-62633,-638,-462,-153
