seq,mode,x,y,z,xo,yo,zo
4845,0,-32487,3221,-34816,6390,32015,0
4846,0,5419,25748,49479,-21809,-14721,-2
4847,0,-29799,3114,-46139,20313,22024,-2
4848,0,1002,-32482,-24723,-29724,-13137,7
4849,0,-23217,11725,46403,4808,-25562,1
4850,0,-22548,5723,-33785,6810,22244,-5
4851,0,-12912,-2285,-51462,8653,9853,-8
4852,0,-319,732,-56851,588,-540,-5
4853,0,-15127,-21018,17062,4990,-25410,3
4854,0,6323,-6594,48560,452,9125,2
4855,0,11498,14498,-44792,5889,-17542,1
4856,0,18187,-3273,12140,16990,7268,-7
4857,0,-19505,-5913,-50577,10819,17273,4
4858,0,-20507,-21010,7965,-11213,-27133,9
4859,0,3621,922,-45431,-1307,-3500,-7
4860,0,18106,-6690,-54456,-19002,-3394,10
4861,0,17474,8708,35268,-10732,16310,4
4862,0,-4779,15851,-27656,14214,8488,-9
4863,0,13713,11265,-54610,-6240,-16614,-1
4864,0,-715,-737,-64621,682,767,5
4865,0,8632,-16226,-27252,-13411,-12567,8
4866,0,-2291,-20237,48685,16213,12326,5
4867,0,-1827,13437,12223,-8955,10183,-5
4868,0,-9695,23030,-20920,14206,20557,7
4869,0,-5583,3129,-47620,6017,2182,1
4870,0,-26252,5447,-13813,-17351,20439,4
4871,0,4162,693,-18476,3169,-2785,6
4872,0,16016,-24524,1472,17715,-23326,-9
4873,0,14178,-13501,-46869,-19403,-2612,1
4874,0,19857,23564,-23124,29947,-7262,0
4875,0,1104,-31094,2591,4958,-30716,-7
4876,0,-15466,-818,-29389,-3297,15133,7
4877,0,30308,3527,42675,-16998,25339,-2
4878,0,-3280,-11324,50046,10072,6128,-5
4879,0,-7541,-21912,49470,20674,10469,9
4880,0,-4200,14426,26025,-15013,594,-8
4881,0,29267,2606,-27991,9179,-27912,2
4882,0,14091,-8688,4861,15715,-5203,5
4883,0,-9698,5693,2228,-10250,4625,-4
4884,0,-16342,15402,-16908,-91,22456,9
4885,0,-5368,-5514,-30961,-5957,4872,3
4886,0,5840,1343,6207,5191,2995,7
4887,0,-28214,14088,-51472,30837,6603,3
4888,0,5097,4087,28360,-2927,5841,0
4889,0,-1995,-2642,-26682,-3104,1152,8
4890,0,-148,-1320,-40705,-1170,627,-1
4891,0,4318,9133,-42956,6037,-8100,6
4892,0,6426,-3785,-26706,-1786,-7241,4
4893,0,-12159,-11420,-375,-12365,-11196,6
4894,0,-1186,1206,-18133,156,1684,6
4895,0,-2850,17031,-62913,4960,-16540,4
4896,0,21689,16469,-58838,-15392,-22466,9
4897,0,-10189,-5635,57332,11570,1302,-3
4898,0,26904,7082,16704,13635,24250,-9
4899,0,-8210,22498,30363,-23296,-5556,10
4900,0,-312,-12224,41541,11287,4705,2
4901,0,6931,-10239,-27962,-8382,-9090,-10
4902,0,851,6254,48681,-5109,-3706,1
4903,0,8439,-18095,-1916,6735,-18796,10
4904,0,-12977,23201,25671,-26202,-4486,4
4905,0,-20982,1796,20138,-13423,-16227,6
4906,0,22159,-4951,62390,-21163,8226,2
4907,0,-8109,-20834,-20412,-21813,-4898,5
4908,0,-28075,-13122,5130,-24044,-19552,9
4909,0,-92,214,27110,-231,-31,-8
4910,0,-2118,-4816,31331,4658,-2445,3
4911,0,6557,16731,-30635,17312,-4817,3
4912,0,3182,-133,43623,-1465,2828,9
4913,0,12807,-2651,-45558,-9541,-8945,9
4914,0,-5470,22536,42342,-17774,-14895,-9
4915,0,4222,6934,19877,-3202,7460,10
4916,0,4647,-14080,45685,8767,11958,-4
4917,0,3766,-727,50917,-2408,2985,10
4918,0,6075,-20579,-20923,-14086,-16186,4
4919,0,-14625,2239,-39336,6657,13213,-1
4920,0,-18604,21565,48983,-2320,-28386,-3
4921,0,-12661,-3294,-44544,3995,12458,7
4922,0,8115,24511,38243,-25776,1487,8
4923,0,-12182,13662,57826,6422,-17141,2
4924,0,-1431,-10126,20478,7624,-6816,0
4925,0,3948,-3142,-42590,-4592,-2092,6
4926,0,-3214,3186,31310,-3403,-2983,2
4927,0,15335,5088,-23908,10951,-11880,7
4928,0,30500,11873,-26122,20832,-25244,-3
4929,0,1204,30769,-24954,29076,10138,0
4930,0,-12029,-433,-705,-12037,-25,2
4931,0,-6089,-9511,-50803,-1539,11188,2
4932,0,-7258,3878,29185,-5059,-6490,-7
4933,0,-3058,-6042,29635,5517,-3926,-5
4934,0,-766,210,-6388,-667,431,-4
4935,0,8648,31302,58988,-17889,-27103,-1
4936,0,2077,768,-24983,1473,-1653,-9
4937,0,-22697,1119,34652,934,-22705,-1
4938,0,7357,228,-28850,1599,-7185,-4
4939,0,-129,-106,-56799,75,149,6
4940,0,29197,-6897,47195,-13306,26889,2
4941,0,-17545,-5605,-54236,12147,13845,6
4942,0,28335,9842,37840,-16384,25126,-8
4943,0,2176,-15944,29533,16089,-309,-6
4944,0,-14452,24255,-57619,22409,-17176,1
4945,0,10482,-7909,62922,-9409,9159,5
4946,0,-19316,-24459,4670,-13400,-28139,-3
4947,0,4015,-4317,40171,2652,5265,-4
4948,0,20568,-529,5037,20097,4407,-3
4949,0,2364,1188,61084,-2562,-661,-3
4950,0,22088,-4666,-31919,-3763,-22259,0
4951,0,-8459,-5607,-57733,5829,8308,9
4952,0,-3811,-6458,-31446,-6686,3396,4
4953,0,-144,327,63681,114,-339,10
4954,0,22903,-17386,30881,19382,21240,-2
4955,0,3403,16603,36713,-16947,223,3
4956,0,1474,-68,-24436,510,-1385,9
4957,0,-1959,701,64798,1933,-771,9
4958,0,6526,-3059,-3781,5868,-4185,-2
4959,0,-22699,12030,-32886,12156,22632,-2
4960,0,-5424,-4844,-30508,-5401,4871,8
4961,0,-3409,-30,20119,-1919,-2818,7
4962,0,-2119,5865,14408,-5369,3171,0
4963,0,-9147,5538,-26169,2414,10417,-9
4964,0,-10964,20153,36875,-17620,-14693,2
4965,0,112,-29239,9559,13039,-26170,-4
4966,0,695,-5139,37859,4818,1918,-10
4967,0,5301,-63,-16377,3704,-3792,3
4968,0,3676,-11362,8375,7828,-9019,-9
4969,0,27135,-5005,51825,-18420,20544,4
4970,0,-4159,-11402,31366,11098,-4914,-3
4971,0,764,1963,24237,-1498,1481,-4
4972,0,18411,343,-4580,18045,-3667,-9
4973,0,2824,5884,-22043,6512,434,1
4974,0,-3510,-5569,38217,6287,-1953,2
4975,0,-13342,7686,-19151,-1995,15268,4
4976,0,-20870,-14692,-30333,-17023,19017,0
4977,0,14538,1031,53593,-12778,7009,0
4978,0,-3046,19618,-3165,-43,19853,3
4979,0,1489,3345,-47124,1639,-3274,-9
4980,0,26808,11983,-40921,857,-29352,7
4981,0,-12493,-42,-40768,4634,11602,-3
4982,0,-2083,17665,-33604,17734,1380,-7
4983,0,-19242,22891,48402,-3659,-29680,7
4984,0,-5776,5032,20312,-7409,-1948,-3
4985,0,13860,8868,-58351,-10053,-13026,2
4986,0,2011,-2736,34494,2561,2230,4
4987,0,8134,-22567,-52434,-19843,13479,-2
4988,0,7725,-815,-14153,5505,-5480,-10
4989,0,-25203,2682,-51007,21055,14109,2
4990,0,24873,-17436,-48778,-29819,-5789,4
4991,0,15394,4961,4766,13867,8324,-9
4992,0,20554,3401,-6534,20603,-3090,-8
4993,0,15985,-6242,-59569,-17097,1470,-9
4994,0,3158,-7563,55222,810,8156,3
4995,0,18263,-25023,21205,30888,2364,-4
4996,0,3369,3756,-9411,4670,1909,9
4997,0,10177,11124,55125,-14261,-4891,8
4998,0,25390,14862,61480,-27787,-9665,9
4999,0,-20736,-22274,-26666,-27305,13437,3
5000,0,-22705,13092,20645,-23409,-11786,4
5001,0,-14895,-16250,10749,-4959,-21479,5
5002,0,13938,932,-14699,11226,-8313,-9
5003,0,-22874,-14886,-63489,21304,17057,-1
5004,0,12633,13921,36305,-15852,10104,2
5005,0,29560,-13103,64111,-28601,15083,-5
5006,0,-16124,19699,6486,-21377,13822,0
5007,0,-18780,9242,21852,-17385,-11656,-9
5008,0,2581,3047,-18493,3993,-76,10
5009,0,17776,15586,-9467,22808,6222,-6
5010,0,-18775,-12490,-46315,1411,22506,5
5011,0,7698,28892,53542,-22162,-20071,-10
5012,0,25491,-9384,-22277,4076,-26856,-9
5013,0,26532,4686,-56878,-22396,-14977,9
5014,0,-556,-27258,-8168,-10907,-24987,-8
5015,0,8061,24596,-49170,11666,-23105,6
5016,0,13093,-15893,-41934,-19951,-5096,-8
5017,0,3112,-3794,-55238,-4538,1867,2
5018,0,12907,28546,60368,-19506,-24515,-6
5019,0,-18091,20419,30583,-22203,-15851,6
5020,0,10811,2102,-62154,-10332,-3815,10
5021,0,4905,-18073,-1064,3969,-18301,9
5022,0,15556,11461,60503,-17846,-7407,7
5023,0,5107,5684,-44089,2232,-7308,-7
5024,0,-8863,-27628,61751,13696,25579,-6
5025,0,-1129,-302,46278,922,-718,-1
5026,0,-30718,7959,13210,-29474,-11756,4
5027,0,4755,808,24727,1038,4710,-3
5028,0,3331,11873,-34199,11615,-4142,9
5029,0,6467,5278,33349,-5457,6317,-3
5030,0,26155,-2003,24309,12166,23240,7
5031,0,13450,7372,38795,-10893,10797,10
5032,0,-22750,-18673,-11734,-29205,-3652,8
5033,0,785,14821,33964,-14842,-65,1
5034,0,-1852,-9436,-31165,-9550,1124,3
5035,0,8551,-18309,49488,6599,19099,7
5036,0,3459,23587,-37933,22021,-9131,-3
5037,0,551,-4661,-6492,-901,-4606,-6
5038,0,2293,-3353,28823,3724,1622,-3
5039,0,-5845,-9098,-17879,-10704,-1540,-5
5040,0,25059,14318,-16100,27946,-7209,-5
5041,0,629,1236,-40160,941,-1019,-6
5042,0,-21291,4382,7250,-21512,-3125,6
5043,0,5329,8909,34694,-9363,4485,0
5044,0,-241,-185,36170,221,-208,10
5045,0,-719,-4942,7100,972,-4898,-1
5046,0,48,-997,24620,940,-335,-8
5047,0,6024,35,-12558,4986,-3382,-4
5048,0,6914,604,61878,-6913,611,-1
5049,0,-1788,-9614,-38873,-8691,4483,-6
5050,0,-1601,15864,-29392,15400,4133,4
5051,0,25752,-15453,16977,28917,8109,-1
5052,0,-3754,8610,39023,-7115,-6132,-6
5053,0,-8590,-29322,29741,27773,-12738,-1
5054,0,-29457,3195,-14860,-20213,21665,-7
5055,0,-15832,4044,-50649,14614,7311,-7
5056,0,-5086,-26930,54508,17976,20688,1
5057,0,-8476,-4242,63340,8874,3330,-5
5058,0,4988,-11823,10310,10002,-8039,-7
5059,0,-31564,-6521,62683,32157,2172,-10
5060,0,1085,-3923,61535,-317,4058,3
5061,0,32215,4782,-48980,-19189,-26315,6
5062,0,16954,25671,31,16911,25699,-4
5063,0,5457,-26634,34353,26144,7460,2
5064,0,-13633,-7176,-5817,-15081,-3149,-4
5065,0,19528,15601,-7083,23608,8209,-2
5066,0,12018,-1617,12240,10901,5312,-9
5067,0,3437,-683,-35156,-1072,-3336,7
5068,0,-7187,17564,-8067,-40,18978,-9
5069,0,-4409,-19870,-950,-5310,-19648,1
5070,0,-4570,6531,42753,-3690,-7065,-6
5071,0,16865,-10486,35846,7885,18227,-9
5072,0,-29457,3975,18930,-21270,-20763,-1
5073,0,-5777,1203,-2845,-5560,1977,-2
5074,0,-4257,-25383,51009,19548,16742,0
5075,0,-22124,-4362,-59291,19856,10689,4
5076,0,3923,-2617,-23905,-765,-4653,-10
5077,0,28920,12738,21131,4507,31278,3
5078,0,17310,23471,-29120,26130,-12951,-9
5079,0,-14890,4481,32472,-4694,-14824,4
5080,0,6832,26681,-27800,27539,-358,10
5081,0,17742,-22378,38613,16589,23246,-9
5082,0,-3089,-6603,-1028,-3412,-6442,4
5083,0,27247,739,-36766,-4472,-26888,6
5084,0,1550,14444,-26776,14291,2609,-5
5085,0,2170,-14425,60982,1003,14553,-3
5086,0,-25768,-2771,-32205,-3467,25684,-1
5087,0,12435,-3340,64308,-12215,4071,8
5088,0,-1334,-27336,43372,24530,12137,3
5089,0,-13527,-15935,30069,14056,-15471,1
5090,0,-18053,-18120,37581,21770,-13428,-3
5091,0,5203,-12426,-27184,-10605,-8307,-5
5092,0,-2503,10116,18466,-9414,4469,4
5093,0,962,-5909,14976,4611,-3818,1
5094,0,11,-5,-58959,-12,1,10
5095,0,-26538,-17583,30725,14897,-28134,5
5096,0,21014,19086,-61263,-16701,-22955,8
5097,0,30997,-7262,43346,-8709,30622,-3
5098,0,12344,-2753,-31367,-1919,-12501,2
5099,0,-88,-324,28479,300,-152,-3
5100,0,600,1646,39970,-1752,8,-1
5101,0,-6902,21116,-41379,22112,-2146,-3
5102,0,6360,29215,50245,-24266,-17468,-10
5103,0,7658,16795,30401,-15816,9516,7
5104,0,-26702,1782,-5264,-25412,8392,0
5105,0,5063,-31185,-6728,-5092,-31180,7
5106,0,3008,-10535,-20677,-7169,-8285,5
5107,0,4430,-2565,-12882,2127,-4656,-2
5108,0,-14405,-9918,-38685,-5492,16605,-2
5109,0,-8631,-22777,-19696,-23513,-6356,8
5110,0,13525,-978,-57619,-12925,-4102,1
5111,0,-5246,23876,24094,-23962,4840,-5
5112,0,-11139,-6498,-54843,6526,11123,10
5113,0,3050,5153,-3720,3915,4531,-2
5114,0,8235,13123,16328,-3409,15113,9
5115,0,-653,26600,-16608,18557,19070,4
5116,0,7339,2574,8642,5680,5312,-7
5117,0,121,-569,-18628,-367,-451,-3
5118,0,-8856,1090,-64265,8906,-546,-6
5119,0,-1279,6277,56061,-1606,-6201,6
5120,0,-1534,-2192,35440,2370,-1240,-8
5121,0,-257,-4084,23480,3574,-1993,10
5122,0,-20109,9286,-47843,20266,8939,2
5123,0,-23716,-22147,356,-23330,-22553,-4
5124,0,7559,-29259,-64049,-9615,28649,6
5125,0,6297,-12644,-31916,-12377,-6806,3
5126,0,-10308,-4009,-5537,-10998,-1169,-9
5127,0,18768,-16286,46738,1107,24824,-10
5128,0,-7555,-3781,-26657,-5804,6139,-8
5129,0,-29172,12984,-39250,21286,23802,4
5130,0,-9219,23950,-58485,16648,-19530,-10
5131,0,499,21926,-58232,7053,-20766,-1
5132,0,-932,225,7652,-951,-124,1
5133,0,-15890,19385,16327,-24935,2548,8
5134,0,-9685,23745,38827,-19978,-16079,1
5135,0,18303,-6555,22183,14621,12815,-4
5136,0,-11602,27259,-21350,17241,24092,2
5137,0,-9433,-17991,56732,15980,12542,8
5138,0,-438,-5745,62281,1324,5607,-5
5139,0,-1820,-9522,-49508,-5311,8110,-6
5140,0,12758,15441,64481,-13521,-14778,-2
5141,0,-18224,13678,15269,-22698,-1996,9
5142,0,12723,17884,-33321,17546,-13185,-9
5143,0,1617,17322,-30373,17393,378,0
5144,0,-1267,-1386,-12853,-1835,-398,7
5145,0,-4676,-8096,-56386,791,9316,-8
5146,0,18413,15739,-6565,22381,9264,2
5147,0,-27,16,8595,-31,4,7
5148,0,-629,87,1055,-632,55,2
5149,0,1188,10744,-6547,4447,9853,0
5150,0,-16764,4698,38789,265,-17408,4
5151,0,-1410,3125,64829,1304,-3171,0
5152,0,-15249,-590,-51848,11719,9774,-7
5153,0,9438,1048,-11943,8501,-4232,0
5154,0,-20154,24084,43150,-11547,-29204,4
5155,0,364,6395,57039,-2870,-5726,10
5156,0,12612,-4529,41986,-1300,13337,-2
5157,0,5208,-7819,49877,1529,9270,9
5158,0,-2390,26402,61365,-2896,-26351,-4
5159,0,8727,18894,-27560,20463,-3794,5
5160,0,-15137,-9663,-57844,10637,14469,0
5161,0,13469,26957,-25565,29925,-3550,0
5162,0,-28389,-16086,7789,-20559,-25338,-5
5163,0,8297,15165,59978,-11991,-12451,-10
5164,0,-7202,-25010,25504,21051,-15304,0
5165,0,-7480,-6597,-7551,-9331,-3521,-2
5166,0,-22428,-7881,-59996,19568,13499,-8
5167,0,17908,15450,-33371,14925,-18348,2
5168,0,27850,16730,-2282,29504,13603,-10
5169,0,14923,-8318,65073,-14735,8647,-1
5170,0,-24048,-10308,-12004,-25785,4439,0
5171,0,16861,8719,-11441,18934,-1347,-4
5172,0,13573,-4116,-54192,-13746,-3494,9
5173,0,4662,7986,-48528,2613,-8870,9
5174,0,24359,600,-29598,4279,-23988,2
5175,0,11103,-1121,59880,-10398,4051,-6
5176,0,-22555,624,-50626,17441,14315,-4
5177,0,-22157,21001,59659,15448,-26331,-3
5178,0,3638,1843,26826,-748,4009,-6
5179,0,23218,-6061,-44775,-17720,-16180,-3
5180,0,3756,-3538,47267,310,5151,-8
5181,0,25041,9074,20256,6647,25792,2
5182,0,-30296,-7949,-43274,7650,30373,-6
5183,0,-206,-106,-22715,-189,133,1
5184,0,-25585,17381,32396,-17845,-25264,9
5185,0,-7472,130,5108,-7281,-1683,7
5186,0,20140,23309,47109,-30795,765,-6
5187,0,-6824,24672,-39059,25586,-801,-9
5188,0,600,-2087,54030,582,2092,-8
5189,0,16708,-14544,-11325,6782,-21087,10
5190,0,14195,9655,-4208,15841,6618,-4
5191,0,-12845,23506,-10849,530,26782,-3
5192,0,-28415,11579,-36732,16736,25718,-1
5193,0,-28476,-3774,-24779,-14151,24998,-8
5194,0,22380,-20415,30580,22649,20117,3
5195,0,2660,7229,-21057,7536,1593,9
5196,0,-11364,778,-50165,8942,7056,9
5197,0,-8166,-23197,-44522,-15242,19300,9
5198,0,-21495,-1132,-42545,8709,19684,10
5199,0,20109,9747,49876,-21351,6598,8
5200,0,-4939,-1140,32001,957,-4978,1
5201,0,12616,26551,-12885,25658,14345,-5
5202,0,-1769,-10791,-47366,-7119,8300,-10
5203,0,-6179,-1478,-18427,-5064,3836,-6
5204,0,-12138,1599,62361,11756,-3417,-7
5205,0,2666,-18345,-58394,-8670,16385,0
5206,0,-15846,-6582,39110,11024,-13149,-1
5207,0,-9897,7309,-60782,11293,-4884,0
5208,0,7041,4840,8321,4608,7195,-2
5209,0,532,-4877,-61979,-1352,4716,2
5210,0,26752,-583,63957,-26631,2609,4
5211,0,11840,-11777,47270,1456,16636,-5
5212,0,3547,-10857,-9886,-1800,-11279,3
5213,0,-8824,20777,-53196,18905,-12335,10
5214,0,-18572,-10914,37476,14797,-15655,-6
5215,0,1347,1208,32642,-1200,1354,-10
5216,0,-20346,2193,39788,4648,-19929,0
5217,0,-27408,11076,-29894,7194,28673,-10
5218,0,3185,11131,40387,-11535,-996,8
5219,0,12648,-11105,-14195,2837,-16590,9
5220,0,8353,-5117,44972,-349,9790,-4
5221,0,3294,4038,16094,-454,5191,-1
5222,0,-7911,6293,-30791,5512,8474,-10
5223,0,-5052,-11691,-14890,-11474,-5527,4
5224,0,-22192,9833,-38207,15229,18902,8
5225,0,-2414,-1701,7865,-1619,-2469,10
5226,0,-6557,7146,-18722,1500,9582,5
5227,0,1338,1400,-11469,1872,494,8
5228,0,3818,24737,-48057,15839,-19381,-8
5229,0,364,21285,24438,-19472,8604,-7
5230,0,2271,6528,48377,-6330,-2776,2
5231,0,1081,7585,-60449,780,-7622,7
5232,0,-14585,26366,-22514,16359,25304,-2
5233,0,522,-10932,-46250,-9039,6171,9
5234,0,17644,6227,44102,-14452,11883,-1
5235,0,2251,24733,-45355,19082,-15895,8
5236,0,-16421,21635,1996,-18404,19975,9
5237,0,-19024,-4553,-31637,-5580,18749,-3
5238,0,-24616,21485,4082,-28326,16285,-3
5239,0,2658,14700,-64299,-1783,-14832,1
5240,0,3333,27737,-2954,7202,26992,-10
5241,0,-555,-5136,-58453,-1187,5028,2
5242,0,-8427,-3790,32631,3735,-8451,0
5243,0,1178,29312,39683,-28098,-8429,-3
5244,0,10046,27773,-9993,21714,20019,-2
5245,0,-4077,31229,10177,-18236,25678,3
5246,0,-5836,13925,33627,-13676,-6398,10
5247,0,13464,-12170,31989,12670,12995,9
5248,0,10947,-11605,-47255,-15923,-985,-1
5249,0,6117,14277,19568,-7892,13378,6
5250,0,-7580,-16589,-23955,-18238,113,1
5251,0,-1742,-28109,-54019,-13261,24846,-1
5252,0,-3969,16872,-37873,17331,-233,-4
5253,0,-21576,1988,-13462,-16035,14572,9
5254,0,-6109,-563,-29361,-1550,5936,-6
5255,0,29012,12736,51635,-30679,7918,-3
5256,0,-79,4724,-45956,3858,-2727,-3
5257,0,8188,13341,-37120,11359,-10771,-5
5258,0,-3203,-1873,-48215,778,3628,-3
5259,0,-6980,-23923,959,-5882,-24216,8
5260,0,-5688,2659,-6066,-4689,4176,-8
5261,0,3755,31505,-7008,13920,28512,-9
5262,0,-10697,19367,-50663,20759,-7653,0
5263,0,-8543,5524,-59418,9776,-2818,-1
5264,0,9128,22226,17227,-10145,21781,5
5265,0,-5414,4054,40253,-1894,-6493,-3
5266,0,129,-6789,-1781,-451,-6775,2
5267,0,4992,-22654,438,5470,-22543,-4
5268,0,18325,12532,-16157,21863,-3858,-1
5269,0,-14984,15508,56916,7487,-20223,9
5270,0,-5755,-1628,9995,-4357,-4097,4
5271,0,14582,-11893,17755,18556,3124,3
5272,0,-29917,-4560,21757,-11126,-28143,-2
5273,0,-977,-1658,-28674,-1816,636,9
5274,0,8277,29523,20483,-19947,23286,5
5275,0,-888,-1620,39419,1817,-336,2
5276,0,5012,-25544,-26625,-22992,-12206,4
5277,0,-3895,7181,515,-4074,7081,-8
5278,0,9104,-7609,25522,10253,5971,-2
5279,0,-11436,21070,20751,-23898,1896,8
5280,0,744,-3334,-13132,-1360,-3133,-8
5281,0,-15086,-3028,-62219,14418,5374,6
5282,0,-13625,-3565,-36757,-914,14054,-6
5283,0,18108,-15327,35970,12371,20243,-7
5284,0,2092,-5253,57564,19,5654,5
5285,0,-6948,18148,46662,-9973,-16678,-4
5286,0,-13032,7811,-47755,14460,4664,9
5287,0,1478,-3843,24909,4117,-39,-4
5288,0,-9238,-3240,58439,9790,-30,4
5289,0,10758,19427,-62396,-7715,-20823,-8
5290,0,-23128,17641,38994,-10067,-27290,5
5291,0,81,1842,-41504,1650,-822,-5
5292,0,10558,-3350,-62015,-10970,1532,6
5293,0,-2888,11713,37906,-10654,-5658,-3
5294,0,-2395,-5740,49839,5670,2556,-9
5295,0,26380,-740,56386,-23564,11883,8
5296,0,-14910,-102,18073,-9575,-11429,-5
5297,0,-5595,13639,36679,-12361,-8034,9
5298,0,-391,-8215,62807,1456,8095,-8
5299,0,-18935,-7525,-64940,18709,8071,-9
5300,0,-8150,16439,-23285,11192,14540,2
5301,0,-2661,1172,-23437,-95,2906,-8
5302,0,-8955,10012,61962,7116,-11393,2
5303,0,1973,18174,29537,-17652,4752,-2
5304,0,-27816,-14875,-15761,-30444,8257,8
5305,0,-3135,-25813,52180,17928,18835,-8
5306,0,3953,-11559,47597,6178,10539,-4
5307,0,7649,-21963,37650,19594,12529,5
5308,0,-18935,-14549,7166,-12932,-20074,4
5309,0,1925,10072,57342,-5636,-8566,7
5310,0,13228,23747,-37721,19965,-18447,5
5311,0,15270,-28466,-57680,-24667,20857,1
5312,0,23410,-1936,57641,-21038,10450,1
5313,0,10054,22872,23081,-15949,19231,-2
5314,0,-11250,-780,1938,-11128,-1825,-8
5315,0,-14925,-198,-56755,13544,6273,10
5316,0,7474,-24215,-62425,-10985,22838,4
5317,0,7652,-20631,-16896,-9666,-19768,1
5318,0,12391,-7746,-53793,-14613,-61,1
5319,0,4382,10207,-30940,10551,-3474,4
5320,0,-9020,21596,41167,-16330,-16765,-6
5321,0,-2356,3578,24835,-4197,-859,3
5322,0,-110,78,-774,-107,82,-6
5323,0,-23852,-485,16757,-16215,-17499,3
5324,0,3989,22159,-48164,13703,-17865,7
5325,0,-24419,9546,48479,9734,-24345,2
5326,0,-655,3979,-37207,4027,-202,10
5327,0,10124,25241,15733,-9899,25330,4
5328,0,-8078,12160,-48713,14367,-2590,8
5329,0,-24019,-353,-65277,24013,651,0
5330,0,-1248,-3903,-35379,-3716,1727,8
5331,0,22460,20476,41280,-27704,12498,5
5332,0,5540,-18801,25949,19585,-788,-3
5333,0,373,-7831,-55732,-3880,6813,-3
5334,0,-17673,-13323,-59523,13153,17800,-4
5335,0,14109,17942,-29696,19815,-11329,6
5336,0,-7380,-15515,14969,4647,-16541,-6
5337,0,-6964,16,23287,-3072,-6250,0
5338,0,17314,-7050,4749,18459,-2956,-5
5339,0,-1308,6871,36996,-6468,-2663,3
5340,0,-1528,-164,18803,-819,-1300,-5
5341,0,-7058,-3501,-38036,-1628,7709,-4
5342,0,21715,3918,-40517,-4236,-21655,4
5343,0,-9944,22353,42111,-15846,-18640,4
5344,0,-205,4468,43664,-3771,-2405,9
5345,0,4958,-883,28755,1812,4699,-9
5346,0,27667,10386,21740,4988,29128,1
5347,0,-11570,4467,-56959,12391,524,9
5348,0,-9814,-5999,61140,10850,3818,-8
5349,0,18422,21465,-40347,13528,-24842,-9
5350,0,7788,-6018,63740,-7239,6668,8
5351,0,22729,-20983,3731,26105,-16595,-8
5352,0,2849,-20197,-27872,-18980,-7469,-1
5353,0,-8248,4397,49228,2759,-8930,-9
5354,0,2430,625,-7830,2490,-310,5
5355,0,-178,5017,43602,-4268,-2643,8
5356,0,13230,-29112,57479,-1287,31951,1
5357,0,2103,-29586,-20808,-23711,-17819,-4
5358,0,-14640,-14542,-31415,-15464,13663,-5
5359,0,24965,-261,-63075,-24823,-2673,5
5360,0,-6787,5071,27627,-6574,-5345,0
5361,0,-23832,-20293,65293,24062,20019,-5
5362,0,8821,-5064,-48090,-9670,-3153,0
5363,0,2387,452,17858,1224,2099,4
5364,0,-15541,-5951,39677,10687,-12757,-9
5365,0,161,-20704,-36009,-20478,3053,9
5366,0,15946,-5055,-4732,14400,-8513,2
5367,0,4124,-18060,13923,14415,-11635,4
5368,0,-2849,8924,-61073,4681,-8114,-6
5369,0,5273,-27822,52265,12283,25515,-4
5370,0,2181,18760,-24049,18033,5614,9
5371,0,15689,-4880,30342,6674,15014,9
5372,0,4409,31821,4384,-2332,32040,-4
5373,0,18770,-14679,-52723,-23800,1171,-6
5374,0,6577,-1716,-16654,3362,-5908,-2
5375,0,30813,-7140,30973,9775,30081,9
5376,0,26003,5531,1052,25691,6836,-1
5377,0,-1792,-3142,-57805,532,3578,-2
5378,0,-8764,-929,-27799,-2974,8296,-9
5379,0,-7471,-19863,161,-7322,-19918,4
5380,0,-14025,-19957,30418,18251,-16183,4
5381,0,-8194,405,8373,-7702,-2825,9
5382,0,-2820,1352,13220,-3073,-581,-6
5383,0,-22938,7555,48143,9831,-22059,-8
5384,0,29288,-8917,-23250,4905,-30220,-4
5385,0,5607,-1380,-29571,-510,-5752,8
5386,0,28183,12667,-50317,-12566,-28228,-1
5387,0,-8489,-11546,31357,10942,-9254,9
5388,0,-5726,30878,57050,-6959,-30624,0
5389,0,7966,4826,52704,-9291,659,8
5390,0,-10696,1013,51763,7826,-7361,3
5391,0,-15500,-2889,51172,13803,-7620,3
5392,0,-1062,1938,55879,84,-2208,8
5393,0,21774,11548,-55816,-14259,-20103,-6
5394,0,-17178,18449,34954,-16547,-19017,-5
5395,0,-30821,9542,5905,-32260,538,-10
5396,0,-7852,-18766,-40780,-14453,14315,6
5397,0,27068,-11409,-63267,-28148,8399,-3
5398,0,-4717,21435,-64765,5503,-21247,3
5399,0,-2573,11314,-24629,9485,6683,-1
5400,0,-23836,222,16257,-17112,-16595,-1
5401,0,15212,-5959,-20,15208,-5969,-6
5402,0,-17249,3050,24816,-9251,-14874,4
5403,0,18646,19054,24735,-10649,24440,5
5404,0,26330,9400,-44631,-6257,-27249,-1
5405,0,12922,8004,-52643,-5888,-14013,-8
5406,0,-360,-1339,218,-346,-1343,0
5407,0,2409,-5696,62300,-1502,5999,-7
5408,0,4757,-721,-13318,3389,-3415,10
5409,0,6540,5228,-14457,8371,-160,9
5410,0,9530,-2735,-13853,5817,-8029,5
5411,0,13054,-4451,27885,7354,11668,-6
5412,0,30373,-3879,36513,-1598,30578,6
5413,0,-1351,-14685,51694,10107,10739,-5
