seq,mode,x,y,z,xo,yo,zo
3647,0,32768,0,51168,-25298,20826,0
3648,0,32768,0,51200,-25330,20788,0
3649,0,32768,0,51232,-25362,20749,0
3650,0,32768,0,51264,-25394,20710,0
3651,0,32768,0,51296,-25425,20672,0
3652,0,32768,0,51328,-25457,20633,0
3653,0,32768,0,51360,-25489,20592,-1
3654,0,32768,0,51392,-25521,20553,0
3655,0,32768,0,51424,-25552,20514,0
3656,0,32768,0,51456,-25583,20475,0
3657,0,32768,0,51488,-25615,20436,0
3658,0,32768,0,51520,-25646,20397,0
3659,0,32768,0,51552,-25677,20358,0
3660,0,32768,0,51584,-25708,20319,1
3661,0,32768,0,51616,-25740,20278,-1
3662,0,32768,0,51648,-25771,20239,0
3663,0,32768,0,51680,-25802,20199,0
3664,0,32768,0,51712,-25833,20160,0
3665,0,32768,0,51744,-25863,20120,0
3666,0,32768,0,51776,-25894,20081,0
3667,0,32768,0,51808,-25925,20042,1
3668,0,32768,0,51840,-25956,20000,-1
3669,0,32768,0,51872,-25987,19961,0
3670,0,32768,0,51904,-26017,19921,0
3671,0,32768,0,51936,-26048,19881,0
3672,0,32768,0,51968,-26078,19842,0
3673,0,32768,0,52000,-26108,19802,0
3674,0,32768,0,52032,-26138,19762,0
3675,0,32768,0,52064,-26168,19722,1
3676,0,32768,0,52096,-26200,19681,-1
3677,0,32768,0,52128,-26230,19640,0
3678,0,32768,0,52160,-26260,19600,0
3679,0,32768,0,52192,-26289,19560,0
3680,0,32768,0,52224,-26319,19520,0
3681,0,32768,0,52256,-26349,19480,0
3682,0,32768,0,52288,-26379,19440,0
3683,0,32768,0,52320,-26410,19398,-1
3684,0,32768,0,52352,-26439,19358,0
3685,0,32768,0,52384,-26469,19317,0
3686,0,32768,0,52416,-26498,19277,0
3687,0,32768,0,52448,-26527,19237,0
3688,0,32768,0,52480,-26558,19195,-1
3689,0,32768,0,52512,-26587,19154,0
3690,0,32768,0,52544,-26616,19114,0
3691,0,32768,0,52576,-26645,19073,0
3692,0,32768,0,52608,-26674,19032,0
3693,0,32768,0,52640,-26703,18991,0
3694,0,32768,0,52672,-26732,18951,0
3695,0,32768,0,52704,-26761,18910,1
3696,0,32768,0,52736,-26791,18867,-1
3697,0,32768,0,52768,-26820,18827,0
3698,0,32768,0,52800,-26849,18786,0
3699,0,32768,0,52832,-26877,18745,0
3700,0,32768,0,52864,-26906,18703,0
3701,0,32768,0,52896,-26934,18663,0
3702,0,32768,0,52928,-26963,18621,0
3703,0,32768,0,52960,-26991,18580,1
3704,0,32768,0,52992,-27021,18537,-1
3705,0,32768,0,53024,-27049,18496,0
3706,0,32768,0,53056,-27077,18455,0
3707,0,32768,0,53088,-27105,18414,0
3708,0,32768,0,53120,-27133,18372,0
3709,0,32768,0,53152,-27161,18331,0
3710,0,32768,0,53184,-27189,18289,1
3711,0,32768,0,53216,-27218,18246,-1
3712,0,32768,0,53248,-27246,18205,0
3713,0,32768,0,53280,-27274,18163,0
3714,0,32768,0,53312,-27301,18121,0
3715,0,32768,0,53344,-27329,18080,0
3716,0,32768,0,53376,-27356,18038,0
3717,0,32768,0,53408,-27384,17996,0
3718,0,32768,0,53440,-27412,17953,-1
3719,0,32768,0,53472,-27440,17911,0
3720,0,32768,0,53504,-27467,17869,0
3721,0,32768,0,53536,-27494,17827,0
3722,0,32768,0,53568,-27522,17785,0
3723,0,32768,0,53600,-27548,17743,0
3724,0,32768,0,53632,-27576,17701,0
3725,0,32768,0,53664,-27603,17659,1
3726,0,32768,0,53696,-27630,17615,-1
3727,0,32768,0,53728,-27658,17573,0
3728,0,32768,0,53760,-27684,17531,0
3729,0,32768,0,53792,-27711,17489,0
3730,0,32768,0,53824,-27738,17446,0
3731,0,32768,0,53856,-27764,17404,1
3732,0,32768,0,53888,-27792,17360,-1
3733,0,32768,0,53920,-27818,17317,0
3734,0,32768,0,53952,-27845,17275,0
3735,0,32768,0,53984,-27871,17233,0
3736,0,32768,0,54016,-27897,17190,0
3737,0,32768,0,54048,-27923,17147,0
3738,0,32768,0,54080,-27950,17105,0
3739,0,32768,0,54112,-27976,17062,1
3740,0,32768,0,54144,-28003,17018,0
3741,0,32768,0,54176,-28029,16975,0
3742,0,32768,0,54208,-28054,16932,0
3743,0,32768,0,54240,-28080,16889,0
3744,0,32768,0,54272,-28106,16846,0
3745,0,32768,0,54304,-28132,16803,0
3746,0,32768,0,54336,-28157,16761,0
3747,0,32768,0,54368,-28184,16716,0
3748,0,32768,0,54400,-28209,16673,0
3749,0,32768,0,54432,-28235,16630,0
3750,0,32768,0,54464,-28260,16587,0
3751,0,32768,0,54496,-28285,16543,0
3752,0,32768,0,54528,-28311,16501,0
3753,0,32768,0,54560,-28336,16457,0
3754,0,32768,0,54592,-28362,16412,-1
3755,0,32768,0,54624,-28387,16369,-1
3756,0,32768,0,54656,-28412,16326,0
3757,0,32768,0,54688,-28437,16282,0
3758,0,32768,0,54720,-28461,16239,0
3759,0,32768,0,54752,-28486,16195,0
3760,0,32768,0,54784,-28511,16152,0
3761,0,32768,0,54816,-28535,16108,1
3762,0,32768,0,54848,-28561,16063,-1
3763,0,32768,0,54880,-28585,16019,0
3764,0,32768,0,54912,-28610,15976,0
3765,0,32768,0,54944,-28634,15932,0
3766,0,32768,0,54976,-28658,15888,0
3767,0,32768,0,55008,-28684,15844,-1
3768,0,32768,0,55040,-28707,15800,0
3769,0,32768,0,55072,-28732,15756,0
3770,0,32768,0,55104,-28756,15712,0
3771,0,32768,0,55136,-28779,15668,0
3772,0,32768,0,55168,-28803,15624,0
3773,0,32768,0,55200,-28827,15580,0
3774,0,32768,0,55232,-28851,15536,1
3775,0,32768,0,55264,-28875,15490,0
3776,0,32768,0,55296,-28899,15446,0
3777,0,32768,0,55328,-28922,15402,0
3778,0,32768,0,55360,-28946,15358,0
3779,0,32768,0,55392,-28969,15314,0
3780,0,32768,0,55424,-28993,15270,0
3781,0,32768,0,55456,-29016,15225,0
3782,0,32768,0,55488,-29040,15179,-1
3783,0,32768,0,55520,-29063,15135,-1
3784,0,32768,0,55552,-29086,15090,0
3785,0,32768,0,55584,-29109,15046,0
3786,0,32768,0,55616,-29132,15002,0
3787,0,32768,0,55648,-29155,14957,0
3788,0,32768,0,55680,-29178,14913,0
3789,0,32768,0,55712,-29202,14866,-1
3790,0,32768,0,55744,-29224,14822,-1
3791,0,32768,0,55776,-29247,14777,0
3792,0,32768,0,55808,-29269,14732,0
3793,0,32768,0,55840,-29292,14688,0
3794,0,32768,0,55872,-29314,14643,0
3795,0,32768,0,55904,-29337,14599,0
3796,0,32768,0,55936,-29359,14554,1
3797,0,32768,0,55968,-29382,14507,-1
3798,0,32768,0,56000,-29404,14462,0
3799,0,32768,0,56032,-29426,14417,0
3800,0,32768,0,56064,-29448,14372,0
3801,0,32768,0,56096,-29470,14327,0
3802,0,32768,0,56128,-29491,14282,0
3803,0,32768,0,56160,-29513,14238,0
3804,0,32768,0,56192,-29535,14192,1
3805,0,32768,0,56224,-29557,14145,-1
3806,0,32768,0,56256,-29579,14100,0
3807,0,32768,0,56288,-29600,14055,0
3808,0,32768,0,56320,-29622,14011,0
3809,0,32768,0,56352,-29643,13966,1
3810,0,32768,0,56384,-29665,13918,-1
3811,0,32768,0,56416,-29686,13873,0
3812,0,32768,0,56448,-29707,13828,0
3813,0,32768,0,56480,-29729,13783,0
3814,0,32768,0,56512,-29750,13737,0
3815,0,32768,0,56544,-29771,13692,0
3816,0,32768,0,56576,-29791,13646,0
3817,0,32768,0,56608,-29812,13601,1
3818,0,32768,0,56640,-29834,13553,-1
3819,0,32768,0,56672,-29854,13508,0
3820,0,32768,0,56704,-29875,13462,0
3821,0,32768,0,56736,-29895,13417,0
3822,0,32768,0,56768,-29916,13371,0
3823,0,32768,0,56800,-29936,13325,0
3824,0,32768,0,56832,-29957,13280,0
3825,0,32768,0,56864,-29977,13234,1
3826,0,32768,0,56896,-29998,13186,0
3827,0,32768,0,56928,-30018,13141,0
3828,0,32768,0,56960,-30038,13095,0
3829,0,32768,0,56992,-30058,13049,0
3830,0,32768,0,57024,-30078,13003,0
3831,0,32768,0,57056,-30097,12957,0
3832,0,32768,0,57088,-30117,12911,1
3833,0,32768,0,57120,-30137,12863,0
3834,0,32768,0,57152,-30157,12818,0
3835,0,32768,0,57184,-30177,12771,0
3836,0,32768,0,57216,-30196,12725,0
3837,0,32768,0,57248,-30216,12679,0
3838,0,32768,0,57280,-30235,12633,0
3839,0,32768,0,57312,-30254,12587,0
3840,0,32768,0,57344,-30274,12539,-1
3841,0,32768,0,57376,-30293,12493,0
3842,0,32768,0,57408,-30312,12447,0
3843,0,32768,0,57440,-30331,12400,0
3844,0,32768,0,57472,-30350,12354,0
3845,0,32768,0,57504,-30369,12308,0
3846,0,32768,0,57536,-30388,12261,0
3847,0,32768,0,57568,-30406,12215,1
3848,0,32768,0,57600,-30426,12167,-1
3849,0,32768,0,57632,-30444,12121,0
3850,0,32768,0,57664,-30462,12074,0
3851,0,32768,0,57696,-30481,12028,0
3852,0,32768,0,57728,-30499,11981,1
3853,0,32768,0,57760,-30518,11933,-1
3854,0,32768,0,57792,-30536,11886,0
3855,0,32768,0,57824,-30554,11840,0
3856,0,32768,0,57856,-30572,11793,0
3857,0,32768,0,57888,-30590,11746,0
3858,0,32768,0,57920,-30608,11700,0
3859,0,32768,0,57952,-30626,11653,0
3860,0,32768,0,57984,-30644,11606,1
3861,0,32768,0,58016,-30662,11558,0
3862,0,32768,0,58048,-30680,11511,0
3863,0,32768,0,58080,-30697,11464,0
3864,0,32768,0,58112,-30715,11417,0
3865,0,32768,0,58144,-30732,11370,0
3866,0,32768,0,58176,-30749,11323,0
3867,0,32768,0,58208,-30767,11276,0
3868,0,32768,0,58240,-30784,11227,-1
3869,0,32768,0,58272,-30802,11181,0
3870,0,32768,0,58304,-30819,11134,0
3871,0,32768,0,58336,-30835,11087,0
3872,0,32768,0,58368,-30852,11039,0
3873,0,32768,0,58400,-30869,10992,0
3874,0,32768,0,58432,-30886,10945,0
3875,0,32768,0,58464,-30903,10896,-1
3876,0,32768,0,58496,-30920,10849,0
3877,0,32768,0,58528,-30936,10802,0
3878,0,32768,0,58560,-30953,10755,0
3879,0,32768,0,58592,-30969,10708,0
3880,0,32768,0,58624,-30985,10660,0
3881,0,32768,0,58656,-31002,10613,0
3882,0,32768,0,58688,-31018,10565,1
3883,0,32768,0,58720,-31035,10516,-1
3884,0,32768,0,58752,-31051,10469,0
3885,0,32768,0,58784,-31066,10422,0
3886,0,32768,0,58816,-31082,10374,0
3887,0,32768,0,58848,-31099,10326,-1
3888,0,32768,0,58880,-31115,10278,0
3889,0,32768,0,58912,-31130,10231,0
3890,0,32768,0,58944,-31146,10183,0
3891,0,32768,0,58976,-31161,10136,0
3892,0,32768,0,59008,-31177,10088,0
3893,0,32768,0,59040,-31192,10040,0
3894,0,32768,0,59072,-31208,9993,1
3895,0,32768,0,59104,-31223,9943,-1
3896,0,32768,0,59136,-31238,9896,0
3897,0,32768,0,59168,-31253,9848,0
3898,0,32768,0,59200,-31268,9800,0
3899,0,32768,0,59232,-31283,9753,0
3900,0,32768,0,59264,-31298,9705,0
3901,0,32768,0,59296,-31313,9657,0
3902,0,32768,0,59328,-31328,9609,1
3903,0,32768,0,59360,-31343,9560,0
3904,0,32768,0,59392,-31357,9512,0
3905,0,32768,0,59424,-31372,9464,0
3906,0,32768,0,59456,-31386,9416,0
3907,0,32768,0,59488,-31400,9368,0
3908,0,32768,0,59520,-31415,9320,0
3909,0,32768,0,59552,-31429,9272,1
3910,0,32768,0,59584,-31444,9222,0
3911,0,32768,0,59616,-31458,9174,0
3912,0,32768,0,59648,-31471,9126,0
3913,0,32768,0,59680,-31485,9078,0
3914,0,32768,0,59712,-31499,9030,0
3915,0,32768,0,59744,-31513,8982,0
3916,0,32768,0,59776,-31527,8934,0
3917,0,32768,0,59808,-31541,8884,-1
3918,0,32768,0,59840,-31554,8836,-1
3919,0,32768,0,59872,-31568,8788,0
3920,0,32768,0,59904,-31581,8740,0
3921,0,32768,0,59936,-31594,8691,0
3922,0,32768,0,59968,-31608,8643,0
3923,0,32768,0,60000,-31621,8595,0
3924,0,32768,0,60032,-31634,8547,1
3925,0,32768,0,60064,-31647,8497,0
3926,0,32768,0,60096,-31660,8449,0
3927,0,32768,0,60128,-31673,8401,0
3928,0,32768,0,60160,-31686,8352,0
3929,0,32768,0,60192,-31698,8304,1
3930,0,32768,0,60224,-31712,8253,-1
3931,0,32768,0,60256,-31724,8205,0
3932,0,32768,0,60288,-31737,8157,0
3933,0,32768,0,60320,-31749,8108,0
3934,0,32768,0,60352,-31761,8060,0
3935,0,32768,0,60384,-31774,8011,0
3936,0,32768,0,60416,-31786,7963,0
3937,0,32768,0,60448,-31798,7914,1
3938,0,32768,0,60480,-31810,7864,0
3939,0,32768,0,60512,-31823,7815,0
3940,0,32768,0,60544,-31834,7767,0
3941,0,32768,0,60576,-31846,7718,0
3942,0,32768,0,60608,-31858,7669,0
3943,0,32768,0,60640,-31870,7621,0
3944,0,32768,0,60672,-31881,7572,0
3945,0,32768,0,60704,-31893,7522,0
3946,0,32768,0,60736,-31905,7473,0
3947,0,32768,0,60768,-31916,7424,0
3948,0,32768,0,60800,-31927,7376,0
3949,0,32768,0,60832,-31938,7327,0
3950,0,32768,0,60864,-31950,7278,0
3951,0,32768,0,60896,-31961,7229,0
3952,0,32768,0,60928,-31972,7179,-1
3953,0,32768,0,60960,-31983,7130,-1
3954,0,32768,0,60992,-31994,7081,0
3955,0,32768,0,61024,-32005,7032,0
3956,0,32768,0,61056,-32015,6983,0
3957,0,32768,0,61088,-32026,6934,0
3958,0,32768,0,61120,-32036,6886,0
3959,0,32768,0,61152,-32047,6837,1
3960,0,32768,0,61184,-32058,6786,-1
3961,0,32768,0,61216,-32068,6737,0
3962,0,32768,0,61248,-32078,6688,0
3963,0,32768,0,61280,-32088,6639,0
3964,0,32768,0,61312,-32098,6590,0
3965,0,32768,0,61344,-32109,6540,-1
3966,0,32768,0,61376,-32119,6491,0
3967,0,32768,0,61408,-32129,6442,0
3968,0,32768,0,61440,-32139,6393,0
3969,0,32768,0,61472,-32148,6344,0
3970,0,32768,0,61504,-32158,6295,0
3971,0,32768,0,61536,-32167,6245,0
3972,0,32768,0,61568,-32177,6196,1
3973,0,32768,0,61600,-32187,6145,-1
3974,0,32768,0,61632,-32196,6096,0
3975,0,32768,0,61664,-32205,6047,0
3976,0,32768,0,61696,-32215,5998,0
3977,0,32768,0,61728,-32224,5949,0
3978,0,32768,0,61760,-32233,5900,0
3979,0,32768,0,61792,-32242,5850,0
3980,0,32768,0,61824,-32250,5801,1
3981,0,32768,0,61856,-32260,5750,-1
3982,0,32768,0,61888,-32268,5701,0
3983,0,32768,0,61920,-32277,5652,0
3984,0,32768,0,61952,-32286,5602,0
3985,0,32768,0,61984,-32294,5553,0
3986,0,32768,0,62016,-32303,5504,0
3987,0,32768,0,62048,-32311,5455,1
3988,0,32768,0,62080,-32320,5403,-1
3989,0,32768,0,62112,-32328,5354,0
3990,0,32768,0,62144,-32336,5305,0
3991,0,32768,0,62176,-32344,5255,0
3992,0,32768,0,62208,-32352,5206,0
3993,0,32768,0,62240,-32360,5156,0
3994,0,32768,0,62272,-32368,5107,0
3995,0,32768,0,62304,-32375,5058,1
3996,0,32768,0,62336,-32383,5006,0
3997,0,32768,0,62368,-32391,4957,0
3998,0,32768,0,62400,-32399,4908,0
3999,0,32768,0,62432,-32406,4858,0
4000,0,32768,0,62464,-32413,4808,0
4001,0,32768,0,62496,-32421,4759,0
4002,0,32768,0,62528,-32428,4710,0
4003,0,32768,0,62560,-32435,4658,-1
4004,0,32768,0,62592,-32442,4609,0
4005,0,32768,0,62624,-32449,4559,0
4006,0,32768,0,62656,-32456,4510,0
4007,0,32768,0,62688,-32463,4461,1
4008,0,32768,0,62720,-32470,4409,-1
4009,0,32768,0,62752,-32477,4360,0
4010,0,32768,0,62784,-32483,4310,0
4011,0,32768,0,62816,-32490,4260,0
4012,0,32768,0,62848,-32496,4211,0
4013,0,32768,0,62880,-32503,4161,0
4014,0,32768,0,62912,-32509,4112,0
4015,0,32768,0,62944,-32515,4062,1
4016,0,32768,0,62976,-32522,4011,-1
4017,0,32768,0,63008,-32528,3961,0
4018,0,32768,0,63040,-32534,3911,0
4019,0,32768,0,63072,-32540,3862,0
4020,0,32768,0,63104,-32545,3812,0
4021,0,32768,0,63136,-32551,3762,0
4022,0,32768,0,63168,-32557,3712,0
4023,0,32768,0,63200,-32563,3663,1
4024,0,32768,0,63232,-32568,3611,0
4025,0,32768,0,63264,-32574,3561,0
4026,0,32768,0,63296,-32580,3512,0
4027,0,32768,0,63328,-32585,3462,0
4028,0,32768,0,63360,-32590,3412,0
4029,0,32768,0,63392,-32595,3363,0
4030,0,32768,0,63424,-32600,3313,1
4031,0,32768,0,63456,-32605,3261,0
4032,0,32768,0,63488,-32610,3211,0
4033,0,32768,0,63520,-32615,3162,0
4034,0,32768,0,63552,-32620,3112,0
4035,0,32768,0,63584,-32625,3062,0
4036,0,32768,0,63616,-32629,3012,0
4037,0,32768,0,63648,-32634,2963,0
4038,0,32768,0,63680,-32638,2911,-1
4039,0,32768,0,63712,-32643,2861,0
4040,0,32768,0,63744,-32647,2811,0
4041,0,32768,0,63776,-32651,2761,0
4042,0,32768,0,63808,-32656,2711,0
4043,0,32768,0,63840,-32660,2662,0
4044,0,32768,0,63872,-32664,2612,0
4045,0,32768,0,63904,-32668,2562,1
4046,0,32768,0,63936,-32672,2511,0
4047,0,32768,0,63968,-32676,2461,0
4048,0,32768,0,64000,-32679,2411,0
4049,0,32768,0,64032,-32683,2361,0
4050,0,32768,0,64064,-32686,2311,0
4051,0,32768,0,64096,-32690,2261,1
4052,0,32768,0,64128,-32694,2209,-1
4053,0,32768,0,64160,-32697,2159,0
4054,0,32768,0,64192,-32700,2109,0
4055,0,32768,0,64224,-32703,2059,0
4056,0,32768,0,64256,-32706,2010,0
4057,0,32768,0,64288,-32709,1960,0
4058,0,32768,0,64320,-32712,1910,0
4059,0,32768,0,64352,-32715,1860,1
4060,0,32768,0,64384,-32718,1808,0
4061,0,32768,0,64416,-32721,1758,0
4062,0,32768,0,64448,-32724,1708,0
4063,0,32768,0,64480,-32726,1658,0
4064,0,32768,0,64512,-32729,1608,0
4065,0,32768,0,64544,-32731,1558,0
4066,0,32768,0,64576,-32734,1508,1
4067,0,32768,0,64608,-32736,1456,0
4068,0,32768,0,64640,-32738,1406,0
4069,0,32768,0,64672,-32740,1356,0
4070,0,32768,0,64704,-32742,1306,0
4071,0,32768,0,64736,-32744,1256,0
4072,0,32768,0,64768,-32746,1207,0
4073,0,32768,0,64800,-32748,1157,0
4074,0,32768,0,64832,-32750,1105,-1
4075,0,32768,0,64864,-32751,1055,0
4076,0,32768,0,64896,-32753,1005,0
4077,0,32768,0,64928,-32754,955,0
4078,0,32768,0,64960,-32755,905,0
4079,0,32768,0,64992,-32757,855,0
4080,0,32768,0,65024,-32758,805,0
4081,0,32768,0,65056,-32759,755,1
4082,0,32768,0,65088,-32760,703,-1
4083,0,32768,0,65120,-32761,653,0
4084,0,32768,0,65152,-32763,603,0
4085,0,32768,0,65184,-32763,553,0
4086,0,32768,0,65216,-32764,503,0
4087,0,32768,0,65248,-32765,451,-1
4088,0,32768,0,65280,-32766,401,0
4089,0,32768,0,65312,-32766,351,0
4090,0,32768,0,65344,-32767,301,0
4091,0,32768,0,65376,-32767,251,0
4092,0,32768,0,65408,-32767,201,0
4093,0,32768,0,65440,-32768,151,0
4094,0,32768,0,65472,-32768,101,1
4095,0,32768,0,65504,-32768,49,0
4096,0,-13041,-6716,-62694,12008,8425,0
4097,0,16201,-9683,37885,5459,18067,0
4098,0,-17847,23011,2688,-20656,20527,0
4099,0,17390,10213,-27211,14431,-14088,0
4100,0,8121,-9432,37786,7226,10134,-1
4101,0,13478,-21055,44558,10563,22658,0
4102,0,-6680,-30627,53248,22569,21755,0
4103,0,-8271,-8824,24352,4869,-11071,0
4104,0,3654,-10431,3760,5465,-9607,0
4105,0,-5561,26347,20773,-25134,9661,0
4106,0,-1795,-10845,4649,647,-10973,0
4107,0,2769,22009,-30932,22167,-823,0
4108,0,-3353,262,-54289,3012,1497,-1
4109,0,32395,-1873,60438,-30980,9655,0
4110,0,-2103,6656,54494,-1546,-6807,-1
4111,0,-31590,7691,-64782,31848,-6544,0
4112,0,6763,4513,64672,-6944,-4229,0
4113,0,-26074,2316,-59956,25759,4658,0
4114,0,19308,-14204,-56988,-23368,5336,0
4115,0,26596,-595,-10692,22886,-13561,0
4116,0,-4797,21373,-31586,21067,6000,0
4117,0,-13891,-21621,51439,24362,8181,-1
4118,0,248,-6694,-9692,-2778,-6095,0
4119,0,-9950,-1340,38568,4020,-9200,0
4120,0,-27918,-16937,-52272,12404,30206,0
4121,0,-6958,690,29600,-1735,-6773,0
4122,0,2491,14193,21112,-10714,9636,0
4123,0,-18034,-20455,-669,-18681,-19866,0
4124,0,-4322,-13824,11720,3707,-14002,0
4125,0,14390,-994,26867,4971,13541,0
4126,0,15191,-5351,45560,-4366,15503,0
4127,0,1864,775,-62790,-1746,-1013,-1
4128,0,23409,-2109,-12151,18388,-14639,0
4129,0,10561,26639,-1839,12865,25606,0
4130,0,6047,-2012,37254,675,6337,0
4131,0,-11147,-834,46119,7326,-8443,-1
4132,0,-31199,-310,-53304,25816,17521,0
4133,0,763,-13803,34733,13670,2058,0
4134,0,13809,8584,7246,10062,12772,0
4135,0,-2315,5179,-16134,1962,5323,0
4136,0,5106,3112,-62597,-4619,-3798,1
4137,0,-15064,-14101,46897,20429,-2901,-1
4138,0,23548,13382,-47620,-5254,-26570,0
4139,0,-38,2074,-7393,684,1958,0
4140,0,-3795,12385,-14770,5172,11876,0
4141,0,-3820,23367,-49619,18911,-14248,-1
4142,0,9818,6122,-6551,11229,2790,0
4143,0,-23360,9530,-32639,9385,23419,-1
4144,0,-3647,5523,46847,-2033,-6298,0
4145,0,21370,6526,21782,5099,21755,-1
4146,0,-29312,11267,42199,2670,-31289,0
4147,0,7960,-21578,-14187,-7380,-21783,0
4148,0,20362,9615,-52984,-11343,-19453,0
4149,0,8617,-17327,-18433,-7928,-17653,0
4150,0,-1123,84,-61583,1119,129,0
4151,0,-18136,-18021,-7856,-23492,-10089,0
4152,0,-3648,18264,63942,2244,-18489,-1
4153,0,12229,7451,-43493,474,-14312,1
4154,0,1147,-3530,63814,-852,3613,0
4155,0,9752,14544,1939,8359,15387,0
4156,0,7693,25399,-36093,23856,-11627,1
4157,0,1150,-27586,-44760,-23777,14034,0
4158,0,9868,-19704,-13486,-3992,-21672,-1
4159,0,2043,19740,-56684,6266,-18830,0
4160,0,-18765,-872,-34299,506,18779,0
4161,0,6741,-7185,-16053,-158,-9851,0
4162,0,-21335,18268,-45637,27243,6834,0
4163,0,-12737,5484,15009,-13194,-4269,0
4164,0,14746,13079,-38247,8801,-17636,1
4165,0,-7371,-4564,15293,-2423,-8324,0
4166,0,9763,40,3559,9614,1697,1
4167,0,-17944,25046,-35906,27453,13987,0
4168,0,-6890,-18100,-15496,-17317,-8672,-1
4169,0,13213,12909,-9807,17627,5523,0
4170,0,12332,4328,-207,12374,4205,0
4171,0,-3116,-6070,-46421,-2919,6167,0
4172,0,14287,-8077,-31384,-7112,-14791,-1
4173,0,-3985,-7452,-54446,-342,8444,0
4174,0,3139,3113,-39464,1963,-3961,0
4175,0,-7613,-17078,-42272,-11987,14350,0
4176,0,-24463,-18727,41860,27304,-14271,0
4177,0,12600,1097,-3539,12604,-1046,0
4178,0,-3923,-9326,-5011,-6029,-8125,0
4179,0,13684,-29510,41767,21085,24769,0
4180,0,-19344,-20503,-21747,-27459,6372,0
4181,0,-11982,222,-32278,-59,11984,1
4182,0,10277,-7876,-38113,-10223,-7946,0
4183,0,-15723,18736,36723,-15438,-18972,0
4184,0,-150,282,34021,-272,-167,0
4185,0,-8364,2531,-31253,1918,8526,1
4186,0,4729,-591,-59248,-4691,-840,0
4187,0,-18983,5540,-10069,-14243,13718,0
4188,0,17498,-6016,51051,-9597,15820,-1
4189,0,1195,-3321,14056,3006,-1850,0
4190,0,-3970,-353,-913,-3982,-179,0
4191,0,3596,8417,-20095,8964,1852,0
4192,0,14460,26288,-45275,13544,-26772,0
4193,0,-28888,7315,-20104,-10472,27899,0
4194,0,-30408,-10216,-54420,21002,24247,-1
4195,0,-8324,-4284,-28995,-5711,7418,1
4196,0,-2747,-28431,35899,28522,1535,0
4197,0,-15993,-21771,51532,26064,7100,-1
4198,0,-26134,-4218,62710,26464,650,0
4199,0,-12227,-4673,18640,-4021,-12457,0
4200,0,-2782,-6377,-562,-2953,-6300,0
4201,0,-3481,-11353,20134,7352,-9325,0
4202,0,-21112,17702,-3613,-17745,21076,0
4203,0,11483,23729,40380,-26265,2259,0
4204,0,-7230,2107,-15034,-4042,6354,1
4205,0,17361,8253,18016,5005,18560,0
4206,0,-6602,-4111,35287,4876,-6059,0
4207,0,-24614,-9367,32921,9547,-24545,0
4208,0,-6574,-28918,31079,28292,-8891,0
4209,0,-11,-292,-63835,-13,292,0
4210,0,404,-3327,13039,2274,-2461,0
4211,0,-14681,6847,4357,-15781,3654,1
4212,0,-2967,1640,46255,478,-3356,0
4213,0,-2106,-1632,-812,-2168,-1549,0
4214,0,-178,503,-64746,197,-496,0
4215,0,-7643,954,-40845,3769,6717,0
4216,0,16516,-6148,12592,17087,4314,0
4217,0,-17759,-27503,52981,30210,12616,0
4218,0,-7860,20119,18793,-20651,6332,1
4219,0,-18791,10523,-21479,-661,21527,-1
4220,0,-8632,10650,-32511,10543,8762,0
4221,0,13864,8124,14894,5158,15219,0
4222,0,-411,919,53061,-178,-991,0
4223,0,-1192,239,-54121,1143,416,1
4224,0,7007,3679,58061,-7852,-988,0
4225,0,-13086,-5185,-1454,-13415,-4261,1
4226,0,-1660,-175,28822,-140,-1663,0
4227,0,-18930,8441,-53314,20440,3434,1
4228,0,2055,-384,-2666,1989,-643,0
4229,0,7802,16960,41022,-18657,663,0
4230,0,-10629,4302,-21032,-2030,11285,-1
4231,0,1033,29450,43414,-26202,-13485,-1
4232,0,-20406,2633,33237,-2173,-20460,0
4233,0,3166,23543,-9204,12916,19937,0
4234,0,2494,12329,-62951,-951,-12543,0
4235,0,-1999,29321,-28069,28134,8498,0
4236,0,-4091,-988,-8737,-4139,762,1
4237,0,-3496,13984,64414,2739,-14152,0
4238,0,1863,4763,3681,998,5016,0
4239,0,3840,20652,-26396,20851,2548,0
4240,0,-4553,-26278,46447,23604,12414,0
4241,0,660,-4169,-38830,-4183,562,0
4242,0,11741,-9355,-43391,-13892,-5691,-1
4243,0,-3605,19514,-22111,15260,12686,0
4244,0,21638,4411,56538,-21500,5040,1
4245,0,19029,18889,31793,-17980,19890,-1
4246,0,604,2612,35255,-2665,289,0
4247,0,-31866,-4272,65343,31904,3977,0
4248,0,3360,-4724,-21027,-2202,-5362,1
4249,0,-12737,2236,36831,271,-12929,0
4250,0,1524,5022,58460,-3108,-4229,1
4251,0,-62,136,-18048,63,135,0
4252,0,-3789,-4460,1180,-3531,-4667,1
4253,0,-11009,-749,-29611,-2400,10770,0
4254,0,-23770,9568,-27809,3702,25355,0
4255,0,-1649,301,-46096,1225,1144,-1
4256,0,53,-512,-41873,-486,168,1
4257,0,-355,-1156,-46716,-687,995,-1
4258,0,-5759,13782,36415,-12570,-8069,-1
4259,0,-312,-4955,58312,1975,4555,0
4260,0,-181,-4342,-13551,-2771,-3348,1
4261,0,1855,1592,-14277,2444,61,0
4262,0,-2425,20055,-48663,16184,-12090,0
4263,0,3077,-5606,15815,6089,-1955,1
